,0
2998,4
2999,2
3000,4
3001,2
3002,4
3003,3
3004,4
3005,6
3006,6
3007,2
3008,2
3009,0
3010,6
3011,4
3012,4
3013,2
3014,2
3015,3
3016,2
3017,2
3018,0
3019,1
3020,2
3021,2
3022,4
3023,5
3024,3
3025,3
3026,6
3027,5
3028,4
3029,5
3030,1
3031,2
3032,4
3033,2
3034,2
3035,3
3036,5
3037,5
3038,4
3039,5
3040,3
3041,1
3042,1
3043,4
3044,2
3045,1
3046,5
3047,2
3048,0
3049,2
3050,0
3051,2
3052,2
3053,3
3054,1
3055,0
3056,1
3057,6
3058,3
3059,4
3060,0
3061,4
3062,2
3063,2
3064,2
3065,3
3066,6
3067,5
3068,6
3069,6
3070,4
3071,1
3072,4
3073,4
3074,4
3075,4
3076,5
3077,1
3078,4
3079,6
3080,3
3081,4
3082,6
3083,2
3084,1
3085,5
3086,2
3087,3
3088,4
3089,0
3090,5
3091,1
3092,1
3093,1
3094,3
3095,0
3096,0
3097,4
3098,2
3099,3
3100,3
3101,2
3102,5
3103,1
3104,0
3105,4
3106,3
3107,4
3108,5
3109,6
3110,6
3111,2
3112,6
3113,1
3114,6
3115,3
3116,2
3117,6
3118,2
3119,4
3120,2
3121,2
3122,0
3123,3
3124,1
3125,6
3126,2
3127,0
3128,3
3129,0
3130,4
3131,5
3132,2
3133,3
3134,5
3135,5
3136,1
3137,0
3138,4
3139,1
3140,1
3141,3
3142,2
3143,0
3144,2
3145,2
3146,2
3147,2
3148,3
3149,2
3150,2
3151,4
3152,4
3153,2
3154,4
3155,2
3156,3
3157,6
3158,6
3159,2
3160,2
3161,6
3162,4
3163,2
3164,2
3165,3
3166,0
3167,4
3168,5
3169,3
3170,2
3171,4
3172,0
3173,0
3174,3
3175,3
3176,4
3177,3
3178,2
3179,2
3180,0
3181,0
3182,1
3183,2
3184,4
3185,5
3186,3
3187,4
3188,0
3189,4
3190,5
3191,2
3192,1
3193,2
3194,4
3195,0
3196,0
3197,6
3198,5
3199,0
3200,2
3201,4
3202,2
3203,2
3204,2
3205,3
3206,4
3207,2
3208,4
3209,2
3210,3
3211,5
3212,3
3213,4
3214,2
3215,0
3216,3
3217,1
3218,4
3219,4
3220,3
3221,0
3222,0
3223,4
3224,0
3225,2
3226,4
3227,2
3228,4
3229,0
3230,4
3231,2
3232,5
3233,4
3234,3
3235,3
3236,0
3237,0
3238,0
3239,5
3240,1
3241,2
3242,3
3243,5
3244,1
3245,4
3246,0
3247,0
3248,3
3249,2
3250,2
3251,0
3252,4
3253,1
3254,4
3255,0
3256,4
3257,2
3258,3
3259,6
3260,6
3261,0
3262,3
3263,3
3264,4
3265,1
3266,4
3267,4
3268,5
3269,4
3270,0
3271,3
3272,2
3273,6
3274,2
3275,3
3276,0
3277,4
3278,2
3279,4
3280,2
3281,5
3282,6
3283,1
3284,3
3285,0
3286,4
3287,6
3288,4
3289,4
3290,1
3291,1
3292,3
3293,2
3294,2
3295,2
3296,3
3297,2
3298,5
3299,1
3300,3
3301,2
3302,0
3303,4
3304,0
3305,0
3306,3
3307,5
3308,4
3309,0
3310,5
3311,1
3312,2
3313,2
3314,3
3315,2
3316,3
3317,6
3318,1
3319,2
3320,5
3321,2
3322,2
3323,0
3324,2
3325,4
3326,2
3327,2
3328,1
3329,4
3330,5
3331,0
3332,5
3333,0
3334,0
3335,2
3336,2
3337,2
3338,4
3339,3
3340,3
3341,1
3342,2
3343,1
3344,4
3345,2
3346,2
3347,2
3348,3
3349,4
3350,6
3351,1
3352,0
3353,4
3354,4
3355,5
3356,0
3357,4
3358,1
3359,3
3360,4
3361,5
3362,2
3363,4
3364,5
3365,2
3366,2
3367,2
3368,2
3369,2
3370,0
3371,4
3372,1
3373,4
3374,5
3375,4
3376,5
3377,2
3378,1
3379,6
3380,1
3381,0
3382,2
3383,1
3384,3
3385,2
3386,1
3387,2
3388,3
3389,4
3390,4
3391,6
3392,2
3393,2
3394,1
3395,5
3396,2
3397,0
3398,3
3399,1
3400,2
3401,2
3402,3
3403,4
3404,4
3405,0
3406,2
3407,0
3408,2
3409,1
3410,1
3411,1
3412,4
3413,6
3414,2
3415,4
3416,4
3417,6
3418,0
3419,4
3420,1
3421,4
3422,5
3423,5
3424,4
3425,4
3426,0
3427,1
3428,1
3429,5
3430,3
